,timestamp,c,curr_phase,or1,or2,or3,or4,ol1,ol2,ol3,ol4,oPE,oPOG,lidarStatus,_logDuration,_logError
784,1653059019.8655713,1,pre-cleaning,1972,1948,1906,128,9998,3351,3362,3380,1,1,normal,9998.0,9998
785,1653059019.966562,1,pre-cleaning,1972,1948,1906,128,9998,3351,3362,3380,1,1,normal,9998.0,9998
786,1653059020.0669878,1,pre-cleaning,1972,1948,1906,128,9998,3351,3362,3380,1,1,normal,9998.0,9998
787,1653059020.1677794,1,pre-cleaning,1972,1948,1906,128,9998,3351,3362,3380,1,1,normal,9998.0,9998
788,1653059020.270278,1,pre-cleaning,1972,1948,1906,128,9998,3351,3362,3383,1,1,normal,9998.0,9998
789,1653059020.3725388,1,pre-cleaning,1972,1948,1906,128,9998,3351,3362,3383,1,1,normal,9998.0,9998
790,1653059020.4729855,1,pre-cleaning,1972,1948,1906,128,9998,3351,3362,3383,1,1,normal,9998.0,9998
791,1653059020.5733745,1,pre-cleaning,1972,1948,1906,128,9998,3351,3362,3383,1,1,normal,9998.0,9998
792,1653059020.673802,1,pre-cleaning,1972,1948,1906,128,9998,3351,3362,3383,1,1,normal,9998.0,9998
793,1653059020.7741947,1,pre-cleaning,1972,1948,1904,128,9998,3351,3362,3383,1,1,normal,9998.0,9998
794,1653059020.8746982,1,pre-cleaning,1972,1948,1904,128,9998,3351,3362,3383,1,1,normal,9998.0,9998
795,1653059020.9751153,1,pre-cleaning,1972,1948,1904,128,9998,3351,3362,3383,1,1,normal,9998.0,9998
796,1653059021.0801046,1,pre-cleaning,1973,1948,1904,128,9998,3351,3362,3383,1,1,normal,9998.0,9998
797,1653059021.1804965,1,pre-cleaning,1973,1948,1904,128,9998,3351,3362,3383,1,1,normal,9998.0,9998
798,1653059021.280935,1,pre-cleaning,1973,1948,1904,128,9998,3351,3362,3383,1,1,normal,9998.0,9998
799,1653059021.3813348,1,pre-cleaning,1973,1948,1904,128,9998,3351,3362,3383,1,1,normal,9998.0,9998
800,1653059021.4817152,1,pre-cleaning,1973,1948,1904,128,9998,3351,3362,3383,1,1,normal,9998.0,9998
801,1653059021.5821474,1,pre-cleaning,1973,1948,1904,0,9998,3351,3362,3383,1,1,normal,9998.0,9998
802,1653059021.6825907,1,pre-cleaning,1973,1948,1904,0,9998,3351,3362,3383,1,1,normal,9998.0,9998
803,1653059021.7829688,1,pre-cleaning,1973,1948,1904,0,9998,3351,3362,3383,1,1,normal,9998.0,9998
804,1653059021.8833933,1,pre-cleaning,1973,1948,1904,0,9998,3351,3362,3383,1,1,normal,9998.0,9998
805,1653059021.9851186,1,pre-cleaning,1973,1948,1904,0,9998,3351,3362,3381,1,1,normal,9998.0,9998
806,1653059022.0883265,1,pre-cleaning,1973,1948,1904,0,9998,3351,3362,3381,1,1,normal,9998.0,9998
807,1653059022.188809,1,pre-cleaning,1973,1948,1904,0,9998,3351,3362,3381,1,1,normal,9998.0,9998
808,1653059022.2909164,1,pre-cleaning,1973,1948,1904,0,9998,3351,3362,3381,1,1,normal,9998.0,9998
809,1653059022.392167,1,pre-cleaning,1973,1948,1904,0,9998,3351,3362,3381,1,1,normal,9998.0,9998
810,1653059022.493364,1,pre-cleaning,1973,1948,1904,0,9998,3351,3362,3381,1,1,normal,9998.0,9998
811,1653059022.5941207,1,pre-cleaning,1973,1948,1904,0,9998,3351,3362,3381,1,1,normal,9998.0,9998
812,1653059022.7011857,1,pre-cleaning,1973,1948,1904,0,9998,3351,3362,3381,1,1,normal,9998.0,9998
813,1653059022.801551,1,pre-cleaning,1973,1948,1904,0,9998,3351,3362,3381,1,1,normal,9998.0,9998
814,1653059022.901913,1,pre-cleaning,1973,1948,1904,0,9998,3351,3362,3381,1,1,normal,9998.0,9998
815,1653059023.0022752,1,pre-cleaning,1973,1948,1904,0,9998,3348,3359,3381,1,1,normal,9998.0,9998
816,1653059023.1026464,1,pre-cleaning,1973,1948,1904,0,9998,3348,3359,3381,1,1,normal,9998.0,9998
817,1653059023.2032526,1,pre-cleaning,1973,1948,1906,0,9998,3348,3359,3381,1,1,normal,9998.0,9998
818,1653059023.3055756,1,pre-cleaning,1973,1948,1906,0,9998,3348,3359,3381,1,1,normal,9998.0,9998
819,1653059023.40596,1,pre-cleaning,1973,1948,1906,0,9998,3348,3359,3381,1,1,normal,9998.0,9998
820,1653059023.5063388,1,pre-cleaning,1973,1945,1906,0,9998,3348,3359,3381,1,1,normal,9998.0,9998
821,1653059023.6067135,1,pre-cleaning,1973,1945,1906,0,9998,3348,3359,3381,1,1,normal,9998.0,9998
822,1653059023.7070885,1,pre-cleaning,1973,1945,1906,0,9998,3348,3359,3381,1,1,normal,9998.0,9998
823,1653059023.8080325,1,pre-cleaning,1973,1945,1906,0,9998,3348,3359,3381,1,1,normal,9998.0,9998
824,1653059023.9126525,1,pre-cleaning,1973,1945,1906,0,9998,3348,3359,3381,1,1,normal,9998.0,9998
825,1653059024.01396,1,pre-cleaning,1973,1945,1906,0,9998,3351,3359,3381,1,1,normal,9998.0,9998
826,1653059024.1152277,1,pre-cleaning,1973,1945,1906,0,9998,3351,3359,3381,1,1,normal,9998.0,9998
827,1653059024.2156448,1,pre-cleaning,1973,1945,1906,0,9998,3351,3359,3381,1,1,normal,9998.0,9998
828,1653059024.316058,1,pre-cleaning,1973,1945,1906,0,9998,3351,3359,3381,1,1,normal,9998.0,9998
829,1653059024.4177456,1,pre-cleaning,1973,1945,1906,0,9998,3351,3359,3381,1,1,normal,9998.0,9998
830,1653059024.5225916,1,pre-cleaning,1973,1945,1906,0,9998,3351,3359,3381,1,1,normal,9998.0,9998
831,1653059024.623037,1,pre-cleaning,1973,1945,1906,0,9998,3351,3359,3381,1,1,normal,9998.0,9998
832,1653059024.7234745,1,pre-cleaning,1973,1945,1906,0,9998,3351,3359,3381,1,1,normal,9998.0,9998
833,1653059024.823904,1,pre-cleaning,1973,1945,1906,0,9998,3351,3359,3381,1,1,normal,9998.0,9998
834,1653059024.9243305,1,pre-cleaning,1973,1945,1906,0,9998,3351,3359,3381,1,1,normal,9998.0,9998
835,1653059025.025334,1,pre-cleaning,1973,1945,1906,0,9998,3351,3361,3381,1,1,normal,9998.0,9998
836,1653059025.1265874,1,pre-cleaning,1973,1945,1906,0,9998,3351,3361,3381,1,1,normal,9998.0,9998
837,1653059025.2275746,1,pre-cleaning,1973,1945,1906,0,9998,3351,3361,3381,1,1,normal,9998.0,9998
838,1653059025.328012,1,pre-cleaning,1973,1945,1908,120,9998,3351,3361,3381,1,1,normal,9998.0,9998
839,1653059025.4283955,1,pre-cleaning,1973,1945,1908,120,9998,3351,3361,3381,1,1,normal,9998.0,9998
840,1653059025.528804,1,pre-cleaning,1973,1945,1908,120,9998,3351,3361,3381,1,1,normal,9998.0,9998
841,1653059025.6307292,1,pre-cleaning,1973,1945,1908,120,9998,3351,3361,3381,1,1,normal,9998.0,9998
842,1653059025.7325635,1,pre-cleaning,1973,1945,1908,120,9998,3351,3361,3381,1,1,normal,9998.0,9998
843,1653059025.8344517,1,pre-cleaning,1973,1945,1908,120,9998,3351,3361,3381,1,1,normal,9998.0,9998
844,1653059025.9348242,1,pre-cleaning,1973,1945,1908,120,9998,3352,3361,3381,1,1,normal,9998.0,9998
845,1653059026.0352125,1,pre-cleaning,1973,1945,1908,120,9998,3352,3361,3381,1,1,normal,9998.0,9998
846,1653059026.1355956,1,pre-cleaning,1973,1945,1908,120,9998,3352,3361,3381,1,1,normal,9998.0,9998
847,1653059026.2361407,1,pre-cleaning,1973,1945,1908,120,9998,3352,3361,3381,1,1,normal,9998.0,9998
848,1653059026.341985,1,pre-cleaning,1973,1945,1908,120,9998,3352,3361,3381,1,1,normal,9998.0,9998
849,1653059026.4423792,1,pre-cleaning,1973,1945,1908,120,9998,3352,3361,3381,1,1,normal,9998.0,9998
850,1653059026.5427518,1,pre-cleaning,1973,1945,1908,120,9998,3352,3361,3381,1,1,normal,9998.0,9998
851,1653059026.643672,1,pre-cleaning,1973,1948,1908,120,9998,3352,3361,3381,1,1,normal,9998.0,9998
852,1653059026.744048,1,pre-cleaning,1973,1948,1908,120,9998,3352,3361,3381,1,1,normal,9998.0,9998
853,1653059026.844442,1,pre-cleaning,1973,1948,1908,120,9998,3352,3361,3381,1,1,normal,9998.0,9998
854,1653059026.949627,1,pre-cleaning,1973,1948,1908,120,9998,3350,3361,3381,1,1,normal,9998.0,9998
855,1653059027.0508058,1,pre-cleaning,1973,1948,1908,120,9998,3350,3361,3381,1,1,normal,9998.0,9998
856,1653059027.1512413,1,pre-cleaning,1973,1948,1908,120,9998,3350,3361,3381,1,1,normal,9998.0,9998
857,1653059027.2516158,1,pre-cleaning,1973,1948,1908,120,9998,3350,3361,3381,1,1,normal,9998.0,9998
858,1653059027.3520436,1,pre-cleaning,1974,1948,1908,120,9998,3350,3361,3381,1,1,normal,9998.0,9998
859,1653059027.454153,1,pre-cleaning,1974,1948,1908,120,9998,3350,3361,3381,1,1,normal,9998.0,9998
860,1653059027.5560987,1,pre-cleaning,1974,1948,1908,120,9998,3350,3361,3381,1,1,normal,9998.0,9998
861,1653059027.6569326,1,pre-cleaning,1974,1948,1908,120,9998,3350,3361,3381,1,1,normal,9998.0,9998
862,1653059027.7573378,1,pre-cleaning,1974,1948,1908,120,9998,3350,3361,3381,1,1,normal,9998.0,9998
863,1653059027.857735,1,pre-cleaning,1974,1948,1904,120,9998,3350,3361,3381,1,1,normal,9998.0,9998
